thread index,duration in microseconds,visited nodes
11,116,290
11,141809,108382
11,80,113
11,142,287
11,38476,38654
11,24685,31846
11,14291,19422
11,40433,45117
11,447,1217
11,14,22
11,44415,46269
11,9422,15968
11,30996,36252
11,96963,98440
11,147,249
11,303,738
11,58,135
11,622,1535
11,152,384
11,46046,47311
11,11880,15358
11,65372,74969
11,0,1
11,284,737
11,10797,14765
11,22686,26743
11,25267,32426
11,0,1
11,16,23
11,22,40
11,86,187
11,32,65
11,49648,59356
11,97514,92932
11,19852,23016
11,229,512
11,261,753
11,16188,21668
11,33716,40713
11,1557,2580
11,247,354
11,16071,22841
11,2637,3838
11,9721,13371
11,42764,46786
11,72,113
11,18213,22683
11,38445,40275
11,4803,6624
11,43794,46153
11,49331,51499
11,34001,38887
11,97,189
11,8492,11184
11,414,1081
11,47746,51174
11,46281,47743
11,23994,27264
11,342,756
11,21838,26430
11,39929,44139
11,432,1261
11,50,153
11,7668,12455
11,17139,22057
11,12645,17133
11,149,267
11,35959,41668
11,29430,34131
11,97,160
11,1566,2493
11,11925,17052
11,30039,31761
11,195,437
11,35476,39792
11,71,100
11,18160,22506
11,6911,9014
11,15239,20536
11,94,201
11,48,96
11,13,16
11,49,115
11,42073,47795
11,41098,46168
11,60,76
11,121261,113075
11,101238,99405
11,99,160
11,2113,3545
11,9965,13473
11,69246,72117
11,10068,13883
11,40914,45380
11,0,1
11,418,914
11,11383,15989
11,268,587
11,41570,48318
11,127,215
11,34070,39664
11,2059,4632
11,96353,110724
11,509,1389
11,39,123
11,19604,32834
11,1,2
11,13243,22808
11,434,1666
11,23308,40057
11,9028,16024
11,6305,11783
11,13456,26202
11,122,311
11,347,1591
11,39,134
11,10641,19276
11,2887,5562
11,186,861
11,346,1846
11,70,244
11,46,151
11,15838,26933
11,1475,4099
11,32818,50310
11,1,4
11,30,72
11,61,152
11,34271,51727
11,30554,49625
11,2784,5809
11,777,1544
11,424,1641
11,1071,5790
11,12002,21402
11,4441,8335
12,1995,1425
12,52192,23976
12,31,59
12,27302,23424
12,24568,23774
12,98,203
12,436,996
12,28,86
12,203,364
12,98,327
12,60062,45540
12,53082,52701
12,277,392
12,49780,37112
12,291,518
12,24288,31581
12,13142,11344
12,85,182
12,94783,82855
12,22916,27629
12,156,314
12,79,211
12,51925,43409
12,304,482
12,40,58
12,43,57
12,44245,49359
12,29421,33308
12,97,203
12,298,874
12,451,1502
12,120714,107752
12,22,31
12,10294,16487
12,52959,55194
12,128489,116230
12,16189,22708
12,99,233
12,63,137
12,8198,13200
12,57,129
12,50,98
12,21,40
12,66258,78173
12,53,77
12,12062,14986
12,801,2552
12,13,26
12,29449,34979
12,6,6
12,24918,32552
12,14658,18376
12,19,26
12,262,726
12,386,1376
12,3833,6025
12,37465,41026
12,44336,46576
12,102,182
12,43908,50555
12,85,155
12,25709,32469
12,53,73
12,299,659
12,7399,12192
12,79400,77639
12,51060,55010
12,49288,57591
12,52794,52429
12,355,862
12,45624,50235
12,36673,37693
12,41757,21261
12,61647,30377
12,16038,15744
12,45,76
12,41,70
12,20,40
12,48942,56544
12,12145,16806
12,586,1831
12,52804,50995
12,32960,36694
12,195,413
12,933,1602
12,90,228
12,16189,21435
12,60,123
12,68044,75656
12,1,1
12,11113,16846
12,21372,30467
12,13469,20358
12,19796,28595
12,50,84
12,8498,13274
12,8520,11729
12,31,47
12,20,41
12,92,211
12,48614,56957
12,61,103
12,561,1253
12,166,433
12,200,496
12,121243,114064
12,16112,21185
12,38604,45311
12,72185,78240
12,70397,76756
12,92,150
12,25179,28730
12,201,395
12,16514,21725
12,59282,49530
12,22,38
12,21643,27314
12,57943,59534
12,11298,15415
12,18692,22652
12,73245,69244
12,59,91
12,2969,4563
12,214,598
12,13184,17557
12,42207,38877
12,18236,24043
12,40441,41204
12,23346,30009
12,189,334
12,77,184
12,24237,29916
12,39636,43066
12,21152,26239
12,20295,24076
12,13219,17125
12,87401,84614
12,410,1041
12,18707,24354
12,10,12
12,43867,46865
12,11575,15759
12,74,97
12,1,2
12,29,51
12,59,127
12,123684,102559
12,38,53
12,3370,32
12,221366,109983
12,1136,2797
12,31,99
12,2064,3463
12,35,92
12,30,66
12,519,1604
12,10,18
12,10169,14288
12,28000,21376
12,23942,14933
12,0,1
12,169,281
12,62042,70496
12,62,97
12,40548,45473
12,36030,36274
12,91411,69556
12,11227,15234
12,13577,18609
12,654,2081
12,29,73
12,2900,4564
12,2691,5143
12,6172,9330
12,899,2829
12,62,179
12,10560,16268
12,7754,11266
12,663,2327
12,241,861
12,14,32
12,59,225
12,40513,24806
12,207,422
12,66913,45166
12,24,38
12,59,141
12,48,93
12,153,390
12,18592,24372
12,35,73
12,11699,15832
12,20107,28872
12,36,61
12,39,68
12,39393,44820
12,38984,42685
12,42,74
12,26316,31947
12,18958,24507
12,19960,25700
12,33517,38783
12,88657,86169
12,80295,85319
12,0,1
12,51,76
12,20691,24267
12,663,1623
12,2301,4075
12,138,388
12,74,179
12,821,2342
12,12278,17042
12,50,82
12,0,2
12,25311,29510
12,18590,24122
12,9643,12814
12,16208,18624
12,12699,16434
12,1480,4527
12,62,169
12,11523,15382
12,0,1
12,65463,68062
12,28373,33742
12,8392,10890
12,549,1480
12,81,180
12,116,301
12,41131,44677
12,50861,50286
12,7182,8610
12,20614,24273
12,254,471
12,16,40
12,13252,17999
12,16178,20665
12,20483,26229
12,43851,45815
12,0,1
12,165,295
12,13332,19026
12,31432,35449
12,89,171
12,28359,33065
12,49,77
12,208,445
12,942,2979
12,22957,36807
12,62,122
12,1,1
12,25,49
12,569,1446
12,22622,26725
12,144,307
12,53122,58062
12,43812,51430
12,31347,36028
12,194,389
12,89,201
12,759,1634
12,47626,52966
12,18784,23937
12,15672,19658
12,56,101
12,20432,24717
12,20868,26869
12,60,111
12,19989,26576
12,18566,21917
12,40111,45510
12,88808,83116
12,17968,22281
12,83,144
12,47,84
12,17,30
12,9,13
12,50910,56874
12,10823,12719
12,71,169
12,16,31
12,181,420
12,1622,4828
12,44,96
12,21275,26931
12,413,1120
12,14024,21087
12,6,10
12,131,235
12,64,117
12,3890,4777
12,67,140
12,1,2
12,31752,39270
12,91,201
12,33,82
12,20164,23175
12,0,1
12,114,147
12,588,1468
12,1423,5160
12,19878,25627
12,59706,55532
12,14803,19873
12,23,36
12,26731,31079
12,81308,84604
12,43123,44350
12,47550,49294
12,9,11
12,19873,23013
12,5723,7354
12,425,698
12,82825,80652
12,61,110
12,40753,39080
12,9628,13656
12,924,526
12,53895,58121
12,5,8
12,4235,5725
12,21949,26750
12,1784,5209
12,22542,26682
12,49,80
12,16100,21279
12,105,246
12,4,10
12,7,20
12,36,115
12,8880,11846
12,3961,6008
12,41,91
12,486,600
12,41509,42830
12,17294,21137
12,194,424
12,34618,36236
12,24039,27748
12,33,53
12,31058,36125
12,11853,15318
12,512,1647
12,130356,113499
12,730,2068
12,224,832
12,0,1
12,40,90
12,83227,81538
12,11774,14817
12,96,155
12,10240,14054
12,161,318
12,83,227
12,123,297
12,22659,26571
12,46,67
12,29294,35519
12,10509,12375
12,0,1
12,23905,25111
12,326,666
12,282,1087
12,51,115
12,29428,31728
12,53087,20932
12,192,353
12,4599,3645
12,473,1246
12,119,287
12,406,1248
12,6500,4739
12,24,60
12,18370,9509
12,176,337
12,48767,28768
12,141,216
12,261978,112703
12,89,136
12,15080,20454
12,35157,44997
12,813,2246
12,17832,23502
12,19683,23941
12,41496,49002
12,112594,98314
12,11147,14775
12,56456,61353
12,18617,21905
12,51,100
12,864,2051
12,38655,45995
12,0,1
12,48145,50793
12,14780,18857
12,27189,32893
12,28846,35248
12,35,50
12,119,227
12,8663,12419
12,55,63
12,44318,48408
12,385,835
12,202,743
12,81,237
12,21691,25835
12,12288,15927
12,43544,50019
12,110,192
12,40323,48139
12,39927,45000
12,421,1169
12,1405,4906
12,4,10
12,104225,108172
12,114836,110245
12,249,300
12,40901,47424
12,42628,45332
12,58,68
12,142441,123600
12,108,245
12,66,159
12,17212,22529
12,55671,57663
12,1773,4136
12,1346,5368
12,11,26
12,50,99
12,29320,31765
12,130,160
12,481,1304
12,52,114
12,4,13
12,87,187
12,28,80
12,55781,52446
12,39583,41524
12,53211,60417
12,52,70
12,8119,13584
12,3698,5221
12,39,88
12,232,654
12,87,363
12,316,947
12,262,728
12,73,193
12,0,1
12,0,4
12,193,864
12,1659,3216
12,52,139
12,11670,14748
12,68413,68624
12,85,154
12,65,129
12,247,757
12,66,159
12,39,100
12,77,176
12,19020,25306
12,84,152
12,52256,52490
12,3134,4671
12,286,801
12,85113,80717
12,26926,32437
12,55,79
12,414,809
12,21,53
12,53818,55952
12,26926,29117
12,13234,17919
12,216,513
12,18,28
12,52859,52924
12,14125,17576
12,549,1268
12,30478,38067
12,238,473
12,38,81
12,30,76
12,519,1403
12,47037,48065
12,8911,11529
12,570,1143
12,5882,9340
12,9050,12071
12,3992,7716
12,73,179
12,1,2
12,55238,64019
12,46035,54783
12,23,39
12,46215,46399
12,22163,26006
12,30252,35835
12,2132,3616
13,1208,1015
13,82,195
13,1308,1532
13,35657,17914
13,52371,33432
13,39377,33522
13,54,92
13,1612,2317
13,25901,29094
13,15,18
13,12707,14745
13,9,19
13,91,171
13,123370,96195
13,48807,54007
13,37374,37368
13,560,1264
13,25942,32901
13,7884,12081
13,60,120
13,16363,20681
13,1745,3858
13,129409,92910
13,29,60
13,446,1157
13,213,790
13,46,184
13,48,151
13,6295,4468
13,103,239
13,184,624
13,31073,15501
13,49625,24742
13,1772,5535
13,36153,43004
13,49789,55905
13,11253,16660
13,528,1030
13,38524,51060
13,21959,25941
13,98,192
13,43312,55736
13,329,529
13,51,131
13,8615,11550
13,200,525
13,20089,25628
13,150,291
13,38929,42927
13,68830,59459
13,26,38
13,27,44
13,241,507
13,17399,20785
13,1482,4598
13,22673,27909
13,119,219
13,47,96
13,58,135
13,22929,29192
13,41910,47621
13,3652,4563
13,64,149
13,111,290
13,66,291
13,47,172
13,132209,112281
13,0,1
13,554,1351
13,67,163
13,644,2383
13,163224,115180
13,13242,17146
13,232,572
13,52,122
13,3404,6044
13,4571,7952
13,17887,23345
13,1,1
13,72,127
13,0,1
13,87959,90316
13,8027,10605
13,46403,51876
13,142552,115331
13,11,20
13,88247,88636
13,92,163
13,6527,9569
13,41257,47146
13,18671,22665
13,9995,15489
13,28421,31899
13,57,96
13,28929,33922
13,86504,89814
13,35954,39807
13,1573,4396
13,51,137
13,9,20
13,24762,31325
13,11779,16373
13,82,153
13,106160,95863
13,9966,13656
13,54,106
13,11,27
13,26555,27777
13,42588,43267
13,1139,2786
13,148,637
13,27985,30984
13,81,140
13,51,94
13,14886,17534
13,23234,27991
13,40608,43106
13,92414,88491
13,170,340
13,22070,23026
13,93,147
13,59537,40411
13,12179,15031
13,19,32
13,643,1937
13,57568,61983
13,49190,52629
13,1,1
13,56,87
13,237,509
13,74,159
13,356,903
13,40,91
13,29,68
13,41,56
13,53,135
13,21,48
13,22172,25975
13,110942,101058
13,74,119
13,45,92
13,40221,46394
13,168,376
13,12,21
13,26,55
13,25713,30768
13,1,1
13,6,16
13,129,237
13,33813,40041
13,70,87
13,297,759
13,41567,44270
13,100,178
13,35632,39324
13,83,124
13,14055,16968
13,420,979
13,42,118
13,44,110
13,80,210
13,7571,10379
13,66,106
13,18902,24757
13,10757,15188
13,260,494
13,114093,104979
13,22197,25739
13,15215,19165
13,196,554
13,117158,49040
13,52,79
13,28,44
13,13500,8111
13,32127,15874
13,65,101
13,63742,50140
13,16983,11158
13,20385,11643
13,56839,25757
13,102,174
13,1602,5217
13,323,1213
13,25700,13967
13,0,1
13,79,139
13,64,168
13,55943,44115
13,103428,46950
13,31061,22972
13,130288,110061
13,54,72
13,5401,8496
13,22130,26823
13,30124,37686
13,38,59
13,187,408
13,32,64
13,49,120
13,52928,56510
13,145,237
13,31814,38082
13,23268,27352
13,7407,11621
13,17,48
13,33147,37393
13,0,1
13,44186,46999
13,13923,18926
13,60312,68681
13,78,132
13,21,37
13,117450,103102
13,51,84
13,10079,14647
13,14372,15841
13,38411,40910
13,243,622
13,35,77
13,8888,13222
13,15208,19414
13,53259,63694
13,104,155
13,140,287
13,26,58
13,72327,81308
13,30287,35565
13,40250,46446
13,36,70
13,89,200
13,10523,14653
13,62,127
13,6578,9627
13,297,723
13,51,145
13,37,95
13,29405,35012
13,8045,12568
13,9210,14408
13,99533,96437
13,60,101
13,6484,9629
13,13315,17380
13,90,172
13,276,669
13,7241,10388
13,49228,56206
13,37822,43630
13,178,376
13,11049,15707
13,18336,22814
13,137,337
13,56580,48410
13,29847,34800
13,19234,25384
13,79,132
13,10,19
13,975,3403
13,9451,13620
13,26959,33817
13,148,285
13,296,974
13,36294,39903
13,87,151
13,3033,5182
13,27,60
13,19194,25135
13,27240,33912
13,46333,48222
13,87,148
13,22,37
13,736,1841
13,144,560
13,31789,39723
13,146,263
13,88,213
13,1307,4666
13,15015,18930
13,17779,21513
13,3081,4398
13,318,860
13,87,322
13,10145,14555
13,10163,13409
13,30758,37596
13,25777,32648
13,12529,15651
13,114,185
13,13811,17402
13,42,70
13,103,210
13,115712,110541
13,1261,3419
13,17503,23662
13,6598,8718
13,12574,16223
13,205,534
13,59237,68819
13,34956,42293
13,171,312
13,17091,21751
13,83977,85901
13,112889,110413
13,0,1
13,633,1527
13,42965,48380
13,42938,47911
13,22,31
13,47,81
13,75,129
13,281,905
13,20437,27061
13,0,1
13,13658,18849
13,43887,44038
13,81880,85212
13,65,115
13,47588,54737
13,13180,18372
13,45246,47761
13,57,80
13,40670,44164
13,24552,29840
13,6365,9096
13,27375,34627
13,6479,8370
13,53057,58243
13,36986,43469
13,340,913
13,16701,24600
13,257,555
13,140635,90343
13,17224,16674
13,450,1230
13,86033,37670
13,102,185
13,115,262
13,78625,49779
13,53,75
13,26271,34420
13,12114,17096
13,241,608
13,4104,5854
13,20,41
13,27785,15359
13,4085,1012
13,42454,22789
13,3777,602
13,210,486
13,389,1422
13,35,83
13,25640,15768
13,15624,11021
13,104,185
13,329,968
13,121242,48612
13,19,26
13,102,194
13,16485,21504
13,7143,9907
13,21002,24967
13,107,206
13,68908,55381
13,150,183
13,0,1
13,57017,44718
13,106453,65726
13,251,478
13,235,602
13,34,77
13,8682,12988
13,343,1116
13,64522,50731
13,13125,17768
13,11877,15565
13,15147,19254
13,16671,20763
13,0,1
13,4181,6609
13,54,135
13,28193,27526
13,29113,20413
13,26096,29477
13,58,90
13,34455,34486
13,33,51
13,16145,20351
13,14551,19644
13,65998,68613
13,99153,97722
13,52730,55535
13,10585,13935
13,7421,10174
13,133,422
13,39978,44728
13,13516,17550
13,13905,18073
13,62,129
13,15939,20644
13,25297,28161
13,37363,40269
13,66685,71189
13,71223,64260
13,14276,16001
13,555,645
13,17337,21890
13,329,980
13,137,357
13,37,100
13,131137,118359
13,17656,22032
13,71,89
13,21798,28027
13,18822,21914
13,468,1016
13,36,75
13,993,2734
13,17369,22695
13,56,94
13,17917,23215
13,90,173
13,56,123
13,219,569
13,10443,15696
13,60,107
13,19478,26705
13,143,288
13,90,205
13,13513,17625
13,24,40
13,49909,52706
13,647,1669
13,20519,25287
13,20,14
13,75201,74907
13,2025,2855
13,13859,17253
13,33536,40520
13,35548,40472
13,95,162
13,9307,12020
13,47694,49520
13,35,52
13,35722,43888
13,38,59
13,0,1
13,70,128
13,22920,27550
13,4458,6376
13,86,211
13,24842,30876
13,27014,31967
13,32658,34099
13,78,128
13,12703,15800
13,10305,13851
13,44958,47809
13,15135,17838
13,900,2908
13,11,31
13,55,162
13,137,462
13,11098,14577
13,23194,27126
13,44523,51052
13,84,127
13,32,85
13,29169,34264
13,87111,89938
13,1731,3873
13,39143,45373
13,43572,50164
13,67,128
13,85,171
13,43820,51401
13,2545,3585
13,13597,17844
13,63,142
13,59,175
13,296,764
13,47,113
13,23101,26505
13,48994,55965
13,41164,48203
13,12817,20707
13,8480,13149
13,88,193
13,106172,114229
13,570,1555
13,776,2923
13,36,85
13,41,113
13,40,109
13,562,2200
13,9623,15468
13,48518,62336
13,16292,22060
13,48,96
13,461,1126
13,7812,12688
14,22679,11678
14,31218,20042
14,376,769
14,256,418
14,78936,42450
14,114486,68487
14,566,950
14,17958,16871
14,138,348
14,71,117
14,49110,45374
14,16983,19948
14,12975,16383
14,1178,3410
14,88937,79090
14,14394,16811
14,45026,47699
14,186,487
14,0,1
14,29441,35764
14,24,37
14,19,27
14,35566,40267
14,51,99
14,81,187
14,10762,15803
14,2483,4962
14,126,407
14,18,38
14,45939,57175
14,4113,6875
14,2669,3497
14,9882,15156
14,214,681
14,8717,12816
14,19,39
14,2080,3221
14,1007,2836
14,80,261
14,165,381
14,35327,40192
14,44717,46066
14,28438,35311
14,49,80
14,4593,7875
14,264,681
14,16956,19890
14,64,125
14,65,191
14,946,3076
14,42398,49467
14,32085,35360
14,41191,45383
14,115229,113443
14,14153,17667
14,3916,5884
14,17333,22547
14,42666,45201
14,26755,28642
14,54758,48014
14,12580,15256
14,70,125
14,24494,30627
14,28,47
14,66,117
14,47453,54762
14,80,162
14,16,28
14,39,88
14,97282,93124
14,4167,5377
14,68,133
14,1849,4781
14,47677,52299
14,23142,28739
14,14,23
14,14,25
14,39499,44271
14,72,134
14,82,179
14,576,2048
14,56591,62414
14,135,284
14,16924,22526
14,150,340
14,41,93
14,409,1196
14,422,1618
14,30155,40658
14,50669,54508
14,74011,83110
14,774,2329
14,14,27
14,59,181
14,23576,28282
14,28358,32747
14,27379,15430
14,69,114
14,573,1339
14,500,1598
14,172,663
14,67181,35053
14,63,92
14,88186,54600
14,18639,24299
14,9911,13306
14,48,133
14,1447,3920
14,13824,19572
14,78,142
14,1099,2942
14,8914,13364
14,42025,49088
14,19495,23923
14,91,168
14,2299,3741
14,60701,38931
14,30,41
14,123668,36974
14,80534,58246
14,97,143
14,264,734
14,41352,14884
14,60489,22289
14,723,1403
14,1,1
14,4087,1923
14,11309,7269
14,15495,17365
14,23751,26995
14,21,31
14,29292,26048
14,45961,21698
14,41,42
14,46807,18636
14,55,91
14,37,87
14,85,170
14,141765,78536
14,82,147
14,26529,11753
14,118618,47203
14,14859,9129
14,19907,16871
14,45,80
14,227,493
14,65331,56706
14,61163,48492
14,39051,38792
14,126,226
14,62055,47489
14,74701,61215
14,106,185
14,61557,48498
14,51,81
14,29975,23480
14,123,220
14,447,1356
14,35246,18393
14,32582,21527
14,96076,44559
14,25160,18104
14,52055,32441
14,5439,3337
14,41,87
14,480,1351
14,105177,50534
14,23194,11889
14,60088,28572
14,112554,44680
14,94924,46148
14,10997,15584
14,8,13
14,45,97
14,29,72
14,35260,39659
14,62,110
14,49462,48365
14,2429,4203
14,133,233
14,34729,40390
14,0,1
14,803,1708
14,72,187
14,242,772
14,73080,54320
14,15407,8262
14,188774,113321
14,18135,24920
14,9875,13018
14,574,1864
14,39049,22613
14,40092,18425
14,281,760
14,203,539
14,82263,45025
14,1,2
14,31114,36956
14,266,162
14,8680,13049
14,68,156
14,398,1565
14,52,122
14,99,252
14,12670,18962
14,1622,3309
14,3153,6414
14,36547,41613
14,104,238
14,150188,124210
14,15411,20160
14,67,149
14,106,257
14,8071,11639
14,780,2391
14,30545,38534
14,301,652
14,81,195
14,32,61
14,40489,47245
14,26707,32418
14,17147,23829
14,11177,14630
14,0,1
14,3,3
14,25,45
14,263,235
14,49,110
14,4069,6249
14,97982,99915
14,15481,19911
14,74213,76115
14,0,1
14,139443,116681
14,21,43
14,4020,6186
14,8517,12844
14,0,1
14,15049,19783
14,251,525
14,12569,18228
14,18073,20781
14,103265,100626
14,23747,27533
14,77,144
14,0,1
14,6294,10615
14,371,765
14,35917,39664
14,117,202
14,8461,10917
14,941,2752
14,14402,18260
14,516,1131
14,57641,69157
14,51058,48119
14,30389,40815
14,20002,25242
14,1,1
14,185,364
14,37984,39791
14,19913,24825
14,84,150
14,51392,53559
14,4571,6817
14,18,30
14,441,1194
14,690,2552
14,60,141
14,41384,45523
14,73385,46924
14,24867,15557
14,4419,6957
14,16174,20726
14,111,229
14,0,1
14,11,21
14,95,244
14,109546,86521
14,101,175
14,215808,123035
14,18104,20508
14,371,1149
14,38,108
14,80,271
14,22543,25473
14,125,233
14,1648,2828
14,53,195
14,15715,19656
14,68512,67117
14,51658,46869
14,509,1157
14,32,61
14,56485,46233
14,102,120
14,52652,46746
14,10731,14165
14,108155,93864
14,630,1755
14,48517,43169
14,266,686
14,401,1369
14,7942,11087
14,14874,13996
14,30207,32400
14,100,177
14,176,469
14,32177,31431
14,0,1
14,259,229
14,72014,48043
14,38118,33460
14,57382,56051
14,21384,24896
14,23727,23424
14,954,2900
14,9087,11729
14,13,24
14,52,89
14,24894,23858
14,19732,19704
14,1860,4272
14,15347,18083
14,113980,94565
14,107,161
14,208,552
14,0,1
14,59200,62847
14,37,29
14,50714,45516
14,19286,21305
14,102093,89542
14,41317,39358
14,64886,56234
14,123975,103855
14,159,297
14,59,168
14,26,47
14,20695,22028
14,217,520
14,45609,42717
14,166,419
14,56827,52711
14,48994,42232
14,11733,12900
14,114942,94707
14,75,132
14,23821,27305
14,38,51
14,11508,15032
14,550,1280
14,68959,49253
14,79,100
14,13987,15422
14,0,1
14,1394,3549
14,12583,15191
14,21359,19319
14,471,1285
14,488,320
14,8957,10977
14,154,303
14,75,173
14,3541,5648
14,23837,26777
14,9772,11200
14,267,599
14,52750,54531
14,36,48
14,644,1568
14,110,339
14,69,166
14,47826,43250
14,0,1
14,153,246
14,12704,13784
14,19191,22474
14,44,77
14,38260,40111
14,540,1300
14,132,395
14,72124,64611
14,14542,16195
14,54791,47538
14,58956,48636
14,44987,42074
14,909,2455
14,22629,22172
14,144,258
14,37,80
14,412,1321
14,44615,40481
14,71,114
14,77,139
14,95642,81512
14,11399,11690
14,58988,50770
14,657,1751
14,23064,24722
14,88,133
14,69,134
14,74814,71104
14,60385,53754
14,264,468
14,53,174
14,550,1532
14,118924,109988
14,28,40
14,15986,22689
14,17,32
14,4741,7079
14,132,487
14,45052,51521
14,28,48
14,73,157
14,45937,53647
14,131,251
14,89282,98093
14,151,315
14,79,171
14,14561,20863
14,39345,46931
14,41256,56868
14,13205,18496
14,78181,88389
14,11247,15858
14,14,29
14,6338,10273
14,832,2310
14,36980,45186
14,12158,19072
14,36914,46473
14,41202,76449
14,12046,25257
14,72,244
14,221,1011
14,97,354
14,15003,29314
14,10,27
14,195,747
14,866,4567
14,26,88
14,199,958
14,1,3
14,10768,25135
14,80,231
14,0,1
14,14,34
14,24,103
14,72,261
14,7750,16670
14,12346,27171
14,46830,102828
14,13738,27951
14,25,55
14,23800,50622
14,418,1705
14,56,184
14,7,26
14,18,71
14,27436,56351
14,27,72
14,0,1
14,24571,47073
14,36,118
14,42,149
14,47,185
14,30269,73338
14,25446,56008
14,7724,18146
14,182,1138
14,69,291
14,7157,18075
14,14,55
14,20741,48990
14,3381,8339
14,973,2680
14,112,516
14,933,5355
14,41,143
14,78,234
14,13370,32616
14,5,13
14,14188,34488
14,90,405
14,4708,12392
14,175,817
14,5494,14555
14,1583,4251
14,73,317
14,6799,17829
14,35210,87914
14,22,83
14,242,1075
14,4213,11774
14,259,1551
14,22,88
14,186,848
14,52,292
15,4605,2238
15,388,1315
15,65,202
15,1191,2035
15,228,747
15,101,231
15,16219,12033
15,26910,19818
15,484,817
15,83,118
15,6041,7599
15,14,13
15,39903,29220
15,708,1878
15,1940,5572
15,81808,49867
15,40656,44131
15,55093,39717
15,15332,17565
15,34679,31296
15,35503,40438
15,44639,47021
15,20853,28116
15,29364,33977
15,74575,71444
15,31,53
15,134544,114418
15,819,1903
15,53660,20190
15,70475,24851
15,18,22
15,8363,12353
15,44902,48127
15,1285,4259
15,1402,5230
15,17315,23508
15,67777,69650
15,42789,46040
15,74,120
15,38,70
15,364,1044
15,52,116
15,101216,95763
15,93,146
15,30870,35063
15,35515,25970
15,41563,20047
15,49,83
15,83,158
15,44837,16141
15,95458,32828
15,78749,26908
15,25,37
15,582,1443
15,40,98
15,92750,35573
15,45,68
15,5,9
15,131678,47360
15,119,121
15,75812,26103
15,63,99
15,1768,5554
15,20856,20601
15,28,49
15,35,73
15,239,581
15,93,255
15,37641,39601
15,49021,49495
15,115491,66018
15,103,165
15,85581,38696
15,0,1
15,3032,4642
15,11,17
15,76968,66017
15,4281,6536
15,152,343
15,25,47
15,153,532
15,121,280
15,108,332
15,40342,48147
15,16725,21186
15,185,361
15,254,723
15,48629,46491
15,101,163
15,64,151
15,1467,5598
15,469,1466
15,9,18
15,37673,42308
15,0,1
15,181,346
15,396,1041
15,40,101
15,47,152
15,270,1002
15,177,732
15,9554,14041
15,37046,44074
15,12649,15697
15,8896,12618
15,18130,22594
15,7,12
15,47,109
15,31999,35222
15,45952,56066
15,15487,19833
15,65,111
15,66,110
15,31,56
15,50,110
15,10867,15307
15,456,1295
15,12819,17452
15,18483,22771
15,65781,71573
15,942,2032
15,92,254
15,12029,13966
15,82857,89948
15,275,622
15,41,101
15,99,262
15,29176,35903
15,73,109
15,67924,77761
15,14764,20032
15,23339,29551
15,26495,34332
15,127,305
15,15285,20649
15,160036,111250
15,70,95
15,66,118
15,24511,28365
15,56,101
15,565,1435
15,27,49
15,24,50
15,944,2906
15,292,943
15,16371,23196
15,4120,6142
15,419,1369
15,43506,49226
15,121677,108316
15,170,434
15,1703,2945
15,32,76
15,2,4
15,25288,34112
15,17776,23670
15,40,51
15,77511,58864
15,50548,58738
15,48255,53105
15,12584,16436
15,2228,3473
15,30,70
15,86,215
15,40770,46899
15,552,1296
15,75,197
15,65123,72477
15,37624,47162
15,526,1358
15,64660,72966
15,49711,49267
15,123005,54259
15,120258,48663
15,65766,31203
15,93508,46991
15,0,1
15,126,263
15,64,206
15,17180,24424
15,42911,50142
15,7894,14246
15,465,1448
15,21,48
15,26438,35016
15,101694,99936
15,16,26
15,45,76
15,41642,48278
15,16326,20888
15,117399,107783
15,429,1032
15,36400,41267
15,33569,40260
15,109819,106093
15,14800,19330
15,7505,10601
15,39461,47202
15,169,309
15,20576,25975
15,14941,19654
15,79,197
15,13516,19237
15,54581,61682
15,1896,5625
15,54,122
15,21433,28729
15,7819,12801
15,67,147
15,10061,14909
15,60538,68183
15,30,46
15,352,1027
15,56114,61128
15,82408,36586
15,73,126
15,88420,37373
15,203,295
15,12798,15000
15,99,186
15,28,57
15,248,745
15,64734,48971
15,7570,10277
15,255,165
15,204740,117731
15,34903,34182
15,0,1
15,30361,27183
15,44,62
15,8647,9030
15,11514,13720
15,77419,75229
15,34618,37713
15,0,1
15,30,50
15,31420,35841
15,20,25
15,60614,60443
15,153,255
15,581,1515
15,22,41
15,27885,30062
15,63,107
15,157,338
15,18,37
15,49,111
15,104,365
15,368,1360
15,41,107
15,256,864
15,26994,30005
15,17087,19886
15,3957,5769
15,19978,22283
15,641,1656
15,671,2187
15,69039,66257
15,64736,54733
15,47575,44439
15,7,11
15,46,66
15,17,26
15,1033,3274
15,18,42
15,22,45
15,0,1
15,60,185
15,74892,67494
15,128,240
15,56057,32713
15,162,351
15,21964,16777
15,527,1294
15,17546,22865
15,14073,19063
15,31294,38030
15,409,787
15,48,124
15,22184,30089
15,221,369
15,27,51
15,86,308
15,12621,18489
15,68,129
15,136,390
15,19525,27385
15,702,2121
15,15939,20972
15,114984,111137
15,547,1569
15,44,116
15,81509,88360
15,767,2236
15,11054,14866
15,15893,19388
15,804,1997
15,22,63
15,18,39
15,20359,27770
15,0,1
15,30270,35232
15,55564,60228
15,22910,27065
15,10098,15307
15,43,92
15,39780,48815
15,57338,60832
15,48,81
15,0,1
15,385,962
15,33899,36027
15,19942,26334
15,581,1534
15,0,1
15,16798,21888
15,43799,48699
15,58,94
15,31,55
15,181,409
