thread index,duration in microseconds,visited nodes
11,37644,46201
11,9642,15316
11,56480,69173
11,0,1
11,219,737
11,9101,14539
11,19295,26606
11,22328,32423
11,0,1
11,13,23
11,18,40
11,70,187
11,26,65
11,44542,58460
11,71655,88127
11,15999,22896
11,156,512
11,211,753
11,14219,21551
11,28652,40480
11,1310,2580
11,204,354
11,15092,23109
11,2072,3835
11,7840,13336
11,36875,45840
11,50,113
11,13553,22495
11,30300,39935
11,3632,6612
11,36467,44729
11,37680,50333
11,24337,37598
11,80,189
11,6598,11153
11,292,1081
11,36153,49718
11,39928,47072
11,19191,26911
11,214,756
11,18035,26380
11,32160,43441
11,297,1261
11,38,153
11,6933,12289
11,13053,22057
11,10686,17133
11,102,267
11,30375,40618
11,25257,33933
11,81,160
11,1305,2493
11,10715,17052
11,22132,31300
11,160,437
11,29094,39687
11,47,100
11,14334,22487
11,11647,8943
11,21109,20451
11,85,201
11,34,96
11,11,16
11,39,115
11,35074,46577
11,39055,44737
11,37,76
11,98667,107360
11,78613,93734
11,74,160
11,1692,3545
11,8061,13325
11,58277,69055
11,8792,13806
11,35600,43925
11,0,1
11,307,914
11,9760,15989
11,179,587
11,32904,47050
11,82,215
11,24783,39414
11,1248,4632
11,81763,105756
11,473,1389
11,33,123
11,20372,32168
11,1,2
11,13703,22286
11,452,1666
11,24589,39386
11,9152,15927
11,6109,11371
11,14554,26116
11,118,311
11,308,1591
11,36,134
11,10888,18969
11,3008,5518
11,179,861
11,406,1846
11,66,244
11,34,151
11,15445,26868
11,1781,4099
11,31754,49166
11,1,4
11,30,72
11,59,152
11,32832,51127
11,23555,47656
11,1943,5804
11,585,1544
11,201,1641
11,631,5790
11,8677,20930
11,3143,8300
12,1321,1425
12,27579,23922
12,25,59
12,19001,23357
12,20293,23492
12,120,203
12,318,996
12,29,86
12,116,364
12,67,327
12,38170,44377
12,40165,52140
12,188,392
12,30632,35399
12,199,518
12,14035,28311
12,7353,11294
12,60,182
12,74294,79214
12,18602,26948
12,128,314
12,86,211
12,36179,42107
12,172,482
12,14,58
12,20,57
12,37116,48044
12,23092,32745
12,127,203
12,291,874
12,465,1502
12,83943,103242
12,17,31
12,11606,16482
12,49259,53994
12,91888,110448
12,14064,22600
12,83,233
12,44,137
12,7511,13200
12,43,129
12,34,98
12,14,40
12,60098,72296
12,31,77
12,9812,14918
12,570,2552
12,9,26
12,24504,34240
12,5,6
12,20694,31103
12,10794,18338
12,15,26
12,227,726
12,335,1376
12,3585,6011
12,27738,39882
12,33450,45819
12,76,182
12,39922,49085
12,60,155
12,20867,31060
12,35,73
12,178,659
12,7259,12181
12,63716,73493
12,45120,53533
12,41130,55216
12,43579,51507
12,594,862
12,39282,48307
12,27730,37029
12,14944,21196
12,21881,30153
12,9578,15744
12,33,76
12,26,70
12,16,40
12,38725,55425
12,10549,16801
12,521,1831
12,42735,50064
12,28184,35665
12,146,413
12,770,1602
12,53,228
12,13160,21401
12,37,123
12,71754,70335
12,1,1
12,31393,16846
12,21741,29166
12,13158,20142
12,20105,28369
12,44,84
12,8008,13185
12,8082,11722
12,23,47
12,17,41
12,65,211
12,39143,56027
12,41,103
12,424,1253
12,119,433
12,151,496
12,97852,108385
12,14842,21225
12,33220,45176
12,56783,72265
12,56991,71466
12,62,150
12,20955,28544
12,138,395
12,12861,21719
12,37418,48354
12,17,38
12,18512,27076
12,49338,58790
12,10014,15289
12,16080,22642
12,47188,64701
12,43,91
12,2291,4557
12,152,598
12,10850,17453
12,30429,37490
12,15106,23789
12,32540,40754
12,18967,29713
12,122,334
12,47,184
12,19973,29771
12,33736,41647
12,18109,26237
12,16779,24016
12,11717,17165
12,66464,78659
12,342,1041
12,16382,24292
12,7,12
12,36365,46504
12,9553,15666
12,44,97
12,1,2
12,22,51
12,36,127
12,87269,98691
12,28,53
12,17,32
12,91327,104095
12,768,2797
12,30,99
12,1650,3461
12,24,92
12,19,66
12,370,1604
12,8,18
12,8763,14138
12,14622,21301
12,9479,14910
12,0,1
12,97,281
12,54555,68370
12,47,97
12,34379,44289
12,24339,35978
12,49412,64114
12,9148,15234
12,12295,18590
12,510,2081
12,19,73
12,2296,4558
12,2247,5143
12,5209,9269
12,603,2829
12,46,179
12,8392,16097
12,6663,11195
12,557,2327
12,182,861
12,10,32
12,46,225
12,15530,24255
12,154,422
12,34798,43996
12,17,38
12,47,141
12,36,93
12,106,390
12,16270,24022
12,35,73
12,9646,15790
12,18109,28440
12,29,61
12,26,68
12,31153,43650
12,29918,41236
12,34,74
12,22977,30801
12,15880,24294
12,17855,25660
12,27218,38585
12,61568,81317
12,59601,79015
12,0,1
12,40,76
12,17279,23858
12,426,1623
12,2102,4075
12,108,388
12,54,179
12,519,2342
12,10651,16964
12,38,82
12,0,2
12,21838,29419
12,14876,23993
12,7905,12643
12,12152,18606
12,10093,16393
12,1331,4527
12,48,169
12,9241,15282
12,0,1
12,50648,65514
12,20914,32134
12,6409,10756
12,312,1480
12,43,180
12,75,301
12,32495,43274
12,38255,49298
12,4142,8580
12,15651,24160
12,175,471
12,16,40
12,11167,17724
12,12662,20543
12,17714,25938
12,34843,44286
12,0,1
12,109,295
12,12369,18922
12,25643,35095
12,70,171
12,23693,32385
12,33,77
12,153,445
12,748,2979
12,25658,36415
12,48,122
12,0,1
12,21,49
12,378,1446
12,22389,26545
12,113,307
12,53143,57077
12,45308,51069
12,31583,35637
12,151,389
12,68,201
12,371,1634
12,44001,52625
12,16039,23827
12,13377,19634
12,44,101
12,16564,24417
12,19299,26482
12,44,111
12,18246,26451
12,15601,21511
12,37685,44095
12,68752,77001
12,17982,22173
12,59,144
12,24,84
12,12,30
12,6,13
12,44199,56239
12,8771,12656
12,70,169
12,16,31
12,139,420
12,1334,4828
12,30,96
12,18199,26799
12,305,1120
12,14995,20971
12,6,10
12,93,235
12,48,117
12,2726,4770
12,43,140
12,0,2
12,30204,38985
12,87,201
12,32,82
12,16043,23030
12,0,1
12,93,147
12,497,1468
12,1534,5160
12,18226,24787
12,40835,52887
12,13540,19824
12,17,36
12,20642,30740
12,67757,79295
12,31742,43830
12,43281,48217
12,7,11
12,16732,22922
12,4845,7353
12,153,698
12,58593,75399
12,52,110
12,27013,37598
12,8665,13529
12,132,526
12,47594,57034
12,4,8
12,3369,5725
12,20253,26569
12,1590,5209
12,17811,26627
12,39,80
12,14013,20824
12,95,246
12,3,10
12,8,20
12,40,115
12,6690,11691
12,3964,6008
12,31,91
12,130,600
12,34998,42193
12,16680,20862
12,145,424
12,29435,36012
12,23515,27551
12,27,53
12,30401,35088
12,11174,15309
12,427,1647
12,106152,109242
12,490,2068
12,165,832
12,0,1
12,26,90
12,77839,76981
12,10708,14742
12,70,155
12,11571,14035
12,122,318
12,61,227
12,77,297
12,22500,26382
12,35,67
12,35981,34713
12,9087,12204
12,0,1
12,24061,24433
12,237,666
12,311,1087
12,43,115
12,26327,31623
12,14811,20927
12,131,353
12,819,3645
12,248,1246
12,186,287
12,296,1248
12,2536,4737
12,21,60
12,6991,9507
12,107,337
12,21468,28484
12,85,216
12,97592,107136
12,53,136
12,13020,20417
12,29046,42920
12,563,2246
12,15762,23402
12,15726,23645
12,40041,48031
12,89849,91953
12,10164,14705
12,51714,60026
12,13056,21841
12,40,100
12,570,2051
12,31905,45313
12,0,1
12,36525,49543
12,12394,18850
12,22365,31496
12,26512,34707
12,26,50
12,99,227
12,8186,12330
12,25,63
12,41091,47724
12,782,835
12,166,743
12,71,237
12,19925,25493
12,10595,15694
12,39841,49135
12,78,192
12,40263,47489
12,38600,43989
12,355,1169
12,1068,4906
12,3,10
12,109249,103078
12,103919,104790
12,191,300
12,42242,46366
12,38101,44504
12,34,68
12,134891,118480
12,100,245
12,48,159
12,15357,22528
12,34792,55038
12,960,4136
12,982,5368
12,13,26
12,34,99
12,20729,31958
12,70,160
12,334,1304
12,36,114
12,2,13
12,56,187
12,21,80
12,35773,51390
12,28147,40051
12,35852,57003
12,37,70
12,6506,13559
12,2548,5197
12,23,88
12,156,654
12,100,363
12,189,947
12,191,728
12,64,193
12,0,1
12,0,4
12,181,864
12,1233,3216
12,41,139
12,7666,14729
12,41658,63930
12,54,154
12,42,129
12,201,757
12,51,159
12,29,100
12,56,176
12,16092,25236
12,54,152
12,35738,51418
12,2353,4634
12,175,801
12,47361,75034
12,13090,31791
12,16,79
12,172,809
12,12,53
12,21994,54975
12,11834,27874
12,6707,17917
12,91,513
12,8,28
12,21330,51503
12,6496,17238
12,168,1268
12,15052,36897
12,97,473
12,19,81
12,20,76
12,193,1403
12,17622,47236
12,3182,11529
12,139,1143
12,2716,9331
12,3306,11870
12,2178,7460
12,33,179
12,0,2
12,20504,60620
12,20193,54059
12,7,39
12,18508,44865
12,8632,25912
12,11690,35744
12,1136,3613
13,823,1015
13,82,195
13,749,1532
13,21676,17873
13,37104,32726
13,21514,32111
13,37,92
13,1205,2317
13,18606,28892
13,9,18
13,8806,14701
13,6,19
13,68,171
13,72653,89653
13,36358,53222
13,28783,37171
13,365,1264
13,21611,31295
13,6914,12081
13,39,120
13,12847,20577
13,2062,3858
13,67047,86623
13,28,60
13,325,1157
13,166,790
13,54,184
13,36,151
13,2008,4442
13,68,239
13,161,624
13,9698,15432
13,17791,24676
13,1238,5535
13,29764,41632
13,89412,54416
13,22004,16704
13,3648,1030
13,74678,50211
13,24715,25569
13,68,192
13,37429,54511
13,298,529
13,41,131
13,6065,11486
13,139,525
13,16298,25423
13,115,291
13,27080,42218
13,43638,58438
13,19,38
13,21,44
13,151,507
13,12982,20319
13,1325,4598
13,17130,27697
13,89,219
13,33,96
13,49,135
13,18408,28901
13,30302,45060
13,2518,4563
13,47,149
13,80,290
13,52,291
13,60,172
13,89631,106148
13,0,1
13,388,1351
13,47,163
13,581,2383
13,91131,110370
13,10831,16938
13,177,572
13,39,122
13,2982,6044
13,4204,7952
13,15218,23229
13,1,1
13,58,127
13,0,1
13,63226,84163
13,6305,10561
13,35147,51015
13,91448,109845
13,11,20
13,103786,82011
13,58,163
13,5650,9507
13,40042,45853
13,13849,22235
13,8631,15488
13,24292,31673
13,43,96
13,24919,33653
13,69553,84948
13,28093,39658
13,1237,4396
13,35,137
13,6,20
13,19581,31545
13,8640,16313
13,55,153
13,70878,88786
13,8505,13656
13,37,106
13,9,27
13,18749,27607
13,30344,42544
13,749,2786
13,156,637
13,18897,29975
13,49,140
13,37,94
13,10025,17059
13,17554,27688
13,30264,41925
13,65257,82257
13,112,340
13,15334,22745
13,67,147
13,28972,40144
13,9398,14897
13,14,32
13,601,1937
13,44040,61001
13,37143,51326
13,1,1
13,38,87
13,167,509
13,51,159
13,245,903
13,32,91
13,20,68
13,30,56
13,42,135
13,11,48
13,16484,25784
13,76785,95288
13,45,119
13,35,92
13,31320,45645
13,154,376
13,8,21
13,16,55
13,20134,30561
13,0,1
13,4,16
13,86,237
13,25966,39510
13,49,87
13,253,759
13,28525,43097
13,72,178
13,24900,38140
13,56,124
13,9412,16598
13,295,979
13,41,118
13,23,110
13,58,210
13,5703,10263
13,37,106
13,14215,24676
13,8561,15180
13,183,494
13,85305,99289
13,18581,25533
13,12855,19043
13,118,554
13,35312,48228
13,33,79
13,15,44
13,4557,8111
13,8941,15610
13,37,101
13,33433,49649
13,6694,11116
13,6271,11639
13,17155,25691
13,67,174
13,1125,5217
13,258,1213
13,8316,13865
13,1,1
13,49,139
13,51,168
13,33679,43419
13,35016,46266
13,14284,22883
13,89944,105964
13,33,72
13,4375,8351
13,16143,26426
13,25015,37191
13,25,59
13,141,408
13,24,64
13,43,120
13,43784,55750
13,120,237
13,27144,37747
13,17632,26673
13,6839,11621
13,20,48
13,23916,35972
13,0,1
13,35176,45582
13,11164,18926
13,51345,66159
13,53,132
13,16,37
13,76683,97288
13,37,84
13,9160,14470
13,9999,15841
13,31614,40742
13,184,622
13,29,77
13,7820,13180
13,12183,19366
13,45745,62813
13,67,155
13,90,287
13,22,58
13,52657,75153
13,24935,35358
13,34447,45419
13,29,70
13,68,200
13,8911,14652
13,45,127
13,5219,9615
13,226,723
13,45,145
13,31,95
13,22365,34358
13,6985,12568
13,7876,14250
13,73557,90103
13,44,101
13,5225,9501
13,10290,17342
13,58,172
13,172,669
13,5706,10319
13,36160,53411
13,29406,43330
13,141,376
13,9573,15637
13,13392,22792
13,161,337
13,37684,47628
13,24848,34800
13,15686,25290
13,52,132
13,6,19
13,758,3403
13,8046,13509
13,20376,33116
13,106,285
13,219,974
13,28861,38464
13,51,151
13,2588,5182
13,22,60
13,15325,24845
13,22033,33569
13,34695,46910
13,57,148
13,16,37
13,447,1841
13,139,560
13,25119,38566
13,85,263
13,65,213
13,1132,4666
13,12208,18929
13,13295,21443
13,2365,4396
13,223,860
13,80,322
13,8591,14553
13,7093,13288
13,26517,36660
13,21174,32457
13,9819,15591
13,72,185
13,9989,17051
13,27,70
13,72,210
13,96116,106545
13,1008,3419
13,14865,23361
13,5057,8595
13,9885,16216
13,127,534
13,49862,67510
13,31469,40851
13,123,312
13,12750,21668
13,58743,79939
13,91232,104190
13,0,1
13,441,1527
13,35190,46592
13,37665,46500
13,13,31
13,33,81
13,41,129
13,251,905
13,16392,26860
13,0,1
13,11459,18849
13,32726,42699
13,63198,79327
13,44,115
13,37057,52440
13,11511,18354
13,34513,46553
13,41,80
13,30197,42670
13,19304,29275
13,5417,9013
13,21311,33156
13,4264,8370
13,45219,57554
13,35777,41974
13,251,913
13,14370,24531
13,187,555
13,67553,84011
13,10633,16587
13,320,1230
13,24973,37387
13,82,185
13,82,262
13,32800,47690
13,34,75
13,22719,34259
13,10095,17088
13,169,608
13,2994,5854
13,18,41
13,8854,15304
13,468,1012
13,13954,22789
13,241,602
13,138,486
13,280,1422
13,15,83
13,9295,15574
13,5772,11021
13,72,185
13,250,968
13,38646,47427
13,15,26
13,78,194
13,13304,21473
13,5766,9862
13,14601,24812
13,77,206
13,36598,53405
13,73,183
13,0,1
13,34821,43283
13,46220,62788
13,193,478
13,167,602
13,27,77
13,7836,12978
13,239,1116
13,32873,49298
13,10148,17648
13,8703,15435
13,11804,19254
13,12369,20741
13,0,1
13,3411,6609
13,38,135
13,17621,27376
13,12891,20376
13,19989,29328
13,47,90
13,24743,33168
13,25,51
13,13322,20296
13,11981,19625
13,51648,65448
13,75704,91356
13,40872,53126
13,8240,13935
13,5471,10174
13,102,422
13,28346,44005
13,11752,17445
13,12134,18001
13,53,129
13,13356,20528
13,18771,27910
13,28915,38867
13,55340,65807
13,46015,61324
13,10239,15888
13,227,645
13,13928,21151
13,273,980
13,83,357
13,31,100
13,96884,114530
13,15703,22206
13,37,89
13,18318,27706
13,14415,21799
13,333,1016
13,28,75
13,632,2734
13,14044,22529
13,42,94
13,14842,23215
13,74,173
13,33,123
13,176,569
13,8284,15614
13,40,107
13,15872,26557
13,120,288
13,75,205
13,11286,17249
13,19,40
13,37201,52437
13,440,1669
13,16288,24917
13,17,14
13,50519,69434
13,1530,2844
13,10210,17253
13,29597,39188
13,24837,39830
13,68,162
13,7197,11925
13,36298,49162
13,29,52
13,26666,43131
13,32,59
13,0,1
13,55,128
13,17724,27457
13,3460,6373
13,62,211
13,20003,30602
13,20177,31162
13,22365,33709
13,59,128
13,8419,15768
13,6880,13841
13,32706,47108
13,11066,17704
13,702,2908
13,8,31
13,46,162
13,107,462
13,7474,14577
13,17048,26957
13,34306,50382
13,53,127
13,23,85
13,21088,33882
13,60517,83270
13,1306,3873
13,32871,44173
13,31594,48025
13,49,128
13,68,171
13,31109,49437
13,1856,3585
13,9862,17520
13,47,142
13,56,175
13,205,764
13,34,113
13,16345,26105
13,35304,54730
13,32950,47779
13,10149,20393
13,4566,12908
13,40,193
13,46391,108233
13,256,1555
13,401,2923
13,24,85
13,25,113
13,26,109
13,290,2200
13,5457,15467
13,23056,60353
13,8873,22060
13,25,96
13,209,1126
13,4757,12617
14,13402,11678
14,22038,20022
14,287,769
14,137,418
14,47015,41094
14,51667,64887
14,320,950
14,11794,16783
14,116,348
14,46,117
14,38582,43968
14,12334,19750
14,10364,16284
14,952,3410
14,65736,73849
14,9541,16628
14,32826,46755
14,171,487
14,0,1
14,21501,35007
14,17,37
14,15,27
14,25184,39134
14,34,99
14,63,187
14,8575,15802
14,2184,4962
14,103,407
14,15,38
14,69963,55088
14,10214,6875
14,4663,3497
14,11421,15141
14,226,681
14,13823,12816
14,19,39
14,1992,3221
14,985,2836
14,76,261
14,141,381
14,69052,39886
14,62299,44861
14,37226,33669
14,36,80
14,3865,7875
14,129,681
14,10910,19890
14,43,125
14,48,191
14,2445,3076
14,43263,48284
14,42331,34929
14,39974,44480
14,85445,107794
14,11081,17372
14,3111,5875
14,13935,22523
14,29514,44339
14,18491,28303
14,38211,46590
14,9316,15146
14,50,125
14,21027,30398
14,25,47
14,52,117
14,33572,52027
14,77,162
14,14,28
14,32,88
14,67014,86065
14,2873,5377
14,33,133
14,919,4781
14,38538,51128
14,17740,28736
14,11,23
14,10,25
14,28432,42940
14,60,134
14,70,179
14,413,2048
14,42334,59386
14,102,284
14,14064,22702
14,114,340
14,30,93
14,332,1196
14,330,1618
14,25576,40041
14,39807,53788
14,53744,76828
14,580,2329
14,11,27
14,51,181
14,18841,27903
14,22995,32399
14,10056,15332
14,38,114
14,311,1339
14,302,1598
14,129,663
14,22672,33940
14,44,92
14,40602,53703
14,17380,24560
14,8090,13302
14,34,133
14,1138,3920
14,12722,19543
14,67,142
14,775,2942
14,7558,13357
14,29843,47666
14,14825,23721
14,52,168
14,1782,3741
14,21934,38719
14,23,41
14,25380,36685
14,40866,57627
14,66,143
14,197,734
14,9367,14859
14,14301,22212
14,444,1403
14,0,1
14,505,1923
14,3884,7182
14,9399,17363
14,16839,25867
14,17,31
14,17692,26260
14,10807,19787
14,18,42
14,11400,18287
14,41,91
14,25,87
14,63,170
14,51792,74298
14,61,147
14,6855,11666
14,31807,46462
14,5394,9045
14,10355,16822
14,35,80
14,159,493
14,38633,55697
14,36181,47792
14,24095,38075
14,82,226
14,33978,46360
14,42700,60375
14,77,185
14,33506,45888
14,37,81
14,13910,23480
14,71,220
14,374,1356
14,10367,18034
14,13605,20985
14,31919,43826
14,11135,18001
14,19962,31546
14,826,3337
14,24,87
14,260,1351
14,35176,48608
14,6742,11889
14,18325,28408
14,31758,43060
14,30622,45886
14,9470,15505
14,7,13
14,34,97
14,23,72
14,26914,38325
14,52,110
14,30829,46333
14,1633,4112
14,83,233
14,29785,39042
14,0,1
14,553,1708
14,41,187
14,178,772
14,36577,52606
14,4686,8233
14,89741,109185
14,15646,24817
14,7536,12795
14,444,1864
14,13890,22538
14,11270,18399
14,228,760
14,146,539
14,31742,43650
14,1,2
14,23570,36086
14,113,162
14,7816,13038
14,52,156
14,411,1565
14,40,122
14,80,252
14,10969,18953
14,1369,3309
14,2578,6350
14,27272,40271
14,103,238
14,104394,118526
14,12346,20093
14,52,149
14,89,257
14,6866,11508
14,642,2391
14,25324,38013
14,245,652
14,67,195
14,18,61
14,29563,45603
14,21428,31817
14,13567,23137
14,8833,14556
14,0,1
14,2,3
14,22,45
14,81,235
14,38,110
14,3549,6249
14,71828,93957
14,13130,19903
14,51780,70986
14,0,1
14,91702,110674
14,20,43
14,3130,6186
14,7218,12844
14,0,1
14,13957,19742
14,199,525
14,10912,18102
14,13195,20643
14,79551,96034
14,18832,26916
14,58,144
14,0,1
14,5765,10564
14,256,765
14,24762,38205
14,71,202
14,6203,10809
14,829,2752
14,10013,17858
14,386,1131
14,45761,65638
14,37338,46692
14,26019,40282
14,14927,25286
14,0,1
14,138,364
14,27320,39624
14,14860,24568
14,64,150
14,40211,52614
14,3475,6809
14,15,30
14,274,1194
14,651,2552
14,46,141
14,27702,44616
14,32453,45514
14,9566,15543
14,3629,6957
14,13524,20258
14,89,229
14,0,1
14,8,21
14,83,244
14,63603,78875
14,83,175
14,108583,116921
14,13462,20535
14,301,1149
14,29,108
14,89,271
14,16873,25122
14,99,233
14,1404,2828
14,41,195
14,12177,19513
14,44294,61649
14,35756,46463
14,371,1157
14,21,61
14,34435,45207
14,84,120
14,36422,45422
14,8935,14165
14,70597,88380
14,575,1755
14,34825,41849
14,211,686
14,399,1369
14,6343,11029
14,8709,13912
14,20774,32133
14,69,177
14,145,469
14,19018,31011
14,0,1
14,101,229
14,31469,47239
14,21213,33067
14,39577,55089
14,16071,24193
14,15224,23439
14,834,2900
14,6684,11639
14,11,24
14,41,89
14,15927,23474
14,12813,19651
14,1108,4272
14,9828,17616
14,71149,88261
14,74,161
14,150,552
14,0,1
14,40634,60225
14,30,29
14,31667,44431
14,13540,20876
14,66115,83713
14,27489,38625
14,44155,55087
14,82951,98551
14,110,297
14,51,168
14,20,47
14,14128,21966
14,185,520
14,27443,41291
14,118,419
14,37154,51802
14,29478,41043
14,7461,12885
14,67964,88517
14,55,132
14,16777,26771
14,27,51
14,9683,15047
14,371,1280
14,34034,48789
14,59,100
14,8786,15414
14,0,1
14,803,3549
14,9019,15191
14,12028,19243
14,369,1285
14,90,320
14,5840,10977
14,101,303
14,52,173
14,2800,5648
14,16811,26621
14,5975,11188
14,167,599
14,35365,51771
14,24,48
14,462,1568
14,90,339
14,59,166
14,30664,43096
14,0,1
14,106,246
14,8603,13761
14,13758,22390
14,31,77
14,27934,39065
14,424,1300
14,89,395
14,38721,59722
14,10035,16098
14,33011,46260
14,37094,47181
14,29558,41329
14,646,2455
14,13437,21719
14,100,258
14,25,80
14,302,1321
14,29184,39067
14,45,114
14,48,139
14,57198,74913
14,7234,11688
14,35969,49716
14,560,1751
14,15894,24680
14,52,133
14,62,134
14,48432,66839
14,39834,52986
14,181,468
14,54,174
14,347,1532
14,96285,103871
14,25,40
14,14968,22647
14,17,32
14,3620,7075
14,134,487
14,39791,50524
14,24,48
14,61,157
14,39907,52939
14,105,251
14,73370,93021
14,123,315
14,66,171
14,12345,20746
14,30714,45755
14,32730,50327
14,12525,18431
14,65768,81839
14,9999,15839
14,12,29
14,5665,10225
14,594,2310
14,31062,43844
14,11669,18815
14,36874,45287
14,51383,70561
14,15676,25136
14,92,244
14,228,1011
14,85,354
14,19610,28990
14,11,27
14,202,747
14,893,4567
14,31,88
14,200,958
14,1,3
14,14568,24857
14,90,231
14,0,1
14,15,34
14,37,103
14,60,261
14,9750,16585
14,17548,26901
14,78584,97473
14,14389,27593
14,20,55
14,22944,49168
14,360,1705
14,49,184
14,7,26
14,18,71
14,30967,55282
14,28,72
14,0,1
14,26230,46198
14,39,118
14,40,149
14,40,185
14,33674,69387
14,30742,55051
14,8884,18146
14,262,1138
14,67,291
14,7546,18074
14,14,55
14,24651,47637
14,3553,8339
14,992,2680
14,79,516
14,875,5355
14,37,143
14,103,234
14,16321,32484
14,8,13
14,17104,34229
14,114,405
14,5512,12390
14,178,817
14,5884,14553
14,1726,4246
14,71,317
14,8012,17670
14,41536,81729
14,30,83
14,219,1075
14,4908,11769
14,241,1551
14,23,88
14,151,848
14,57,292
15,1796,2238
15,357,1315
15,61,202
15,984,2035
15,211,747
15,90,231
15,9659,12030
15,16810,19341
15,303,817
15,52,118
15,4498,7586
15,7,13
15,33353,29050
15,530,1878
15,1368,5572
15,44872,48409
15,30063,42919
15,31409,38720
15,11079,17551
15,23855,30257
15,35757,39848
15,44079,46605
15,22151,27813
15,23741,33680
15,49252,66803
15,27,53
15,88219,110149
15,543,1903
15,11035,20184
15,18960,24623
15,14,22
15,7834,12328
15,34550,47140
15,1123,4259
15,1029,5230
15,14135,23298
15,43434,66415
15,35208,44634
15,57,120
15,30,70
15,288,1044
15,39,116
15,74581,89972
15,50,146
15,24684,34699
15,15007,25882
15,12145,19973
15,32,83
15,49,158
15,8334,15926
15,21945,32353
15,18263,26536
15,22,37
15,401,1443
15,33,98
15,23459,35218
15,27,68
15,3,9
15,35331,46927
15,76,121
15,16697,26033
15,41,99
15,1415,5554
15,11692,20600
15,22,49
15,28,73
15,143,581
15,81,255
15,25497,39335
15,34272,48555
15,44026,62850
15,70,165
15,28747,37409
15,0,1
15,2163,4642
15,8,17
15,46152,62242
15,3372,6536
15,99,343
15,19,47
15,129,532
15,58,280
15,83,332
15,33477,46885
15,13513,21113
15,130,361
15,180,723
15,36954,45121
15,60,163
15,47,151
15,1153,5598
15,263,1466
15,8,18
15,29034,41689
15,0,1
15,136,346
15,314,1041
15,33,101
15,41,152
15,215,1002
15,161,732
15,7968,14041
15,27744,43286
15,9706,15581
15,6985,12565
15,14082,22593
15,5,12
15,40,109
15,22105,34123
15,34788,53937
15,12261,19439
15,47,111
15,51,110
15,27,56
15,45,110
15,9367,15288
15,324,1295
15,10562,17339
15,15148,22409
15,45633,68592
15,698,2032
15,65,254
15,7998,13805
15,68136,84685
15,204,622
15,42,101
15,57,262
15,23949,34784
15,53,109
15,53684,72505
15,11605,20008
15,18267,28966
15,20303,32857
15,118,305
15,12578,20644
15,86443,105464
15,41,95
15,48,118
15,18503,28153
15,39,101
15,420,1435
15,20,49
15,16,50
15,493,2906
15,168,943
15,14472,23196
15,3498,6091
15,259,1369
15,33801,48510
15,89836,103701
15,175,434
15,1388,2945
15,27,76
15,2,4
15,19361,32516
15,13833,23471
15,30,51
15,45000,57934
15,38918,57795
15,37219,52328
15,9688,16367
15,1864,3473
15,26,70
15,55,215
15,34614,45685
15,378,1296
15,46,197
15,51341,68753
15,32385,45382
15,385,1358
15,49298,70221
15,31714,47807
15,34527,52730
15,32552,47747
15,19190,31073
15,34270,46043
15,0,1
15,86,263
15,60,206
15,15842,24260
15,34896,49286
15,7256,14215
15,360,1448
15,18,48
15,22272,34524
15,70885,93975
15,14,26
15,33,76
15,35257,47236
15,13428,20784
15,83394,101164
15,358,1032
15,30005,40088
15,26282,38963
15,76331,100509
15,12034,18921
15,6632,10394
15,31587,45449
15,115,309
15,16109,25844
15,12572,19574
15,59,197
15,12367,19180
15,45569,59910
15,1207,5625
15,41,122
15,18383,28394
15,7414,12796
15,48,147
15,9026,14880
15,48542,65043
15,19,46
15,292,1027
15,46645,58430
15,23515,35846
15,52,126
15,24131,36064
15,111,295
15,9200,14831
15,70,186
15,18,57
15,176,745
15,33343,47223
15,5810,10179
15,50,165
15,95247,112036
15,23948,34173
15,0,1
15,19116,27096
15,28,62
15,4925,9030
15,8777,13716
15,54794,69563
15,22339,36449
15,0,1
15,23,50
15,23224,35688
15,13,25
15,42270,59526
15,92,255
15,413,1515
15,16,41
15,18923,29882
15,39,107
15,98,338
15,13,37
15,39,111
15,80,365
15,315,1360
15,32,107
15,233,864
15,19158,29697
15,12579,19859
15,3083,5765
15,13344,21971
15,456,1656
15,439,2187
15,45348,63287
15,37632,53834
15,36077,43737
15,4,11
15,32,66
15,12,26
15,972,3274
15,16,42
15,17,45
15,0,1
15,47,185
15,54735,62076
15,174,240
15,25139,31077
15,109,351
15,11128,16730
15,449,1294
15,15010,22695
15,13056,19060
15,38741,37730
15,240,787
15,46,124
15,19920,30308
15,137,369
15,20,51
15,98,308
15,11435,18394
15,51,129
15,104,390
15,17909,27303
15,539,2121
15,13041,20933
15,92421,105516
15,898,1569
15,36,116
15,68324,82829
15,599,2236
15,9891,14734
15,12172,18995
15,603,1997
15,17,63
15,13,39
15,17101,27440
15,0,1
15,23230,35089
15,40745,59434
15,18385,26682
15,8232,15301
15,32,92
15,29090,46711
15,46250,59877
15,29,81
15,0,1
15,287,962
15,24569,34608
15,16489,26031
15,463,1534
15,0,1
15,13423,21887
15,33482,47893
15,43,94
15,23,55
15,139,409
15,16,44
15,8510,6011
15,17,45
15,220,839
15,15,51
15,56,215
15,1362,4811
15,941,2080
15,47578,42284
15,43741,35639
15,4306,6819
15,23459,20952
15,593,2293
15,21298,24451
15,3340,5786
15,44667,44598
15,51677,59367
15,21,39
15,14814,24107
15,13589,20317
15,5547,9420
